EnsemblID GeneName
ENSMMUG00000054137 NA
ENSMMUG00000008784 LITAF
ENSMMUG00000056339 NA
ENSMMUG00000062037 SNN
ENSMMUG00000014240 TXNDC11
ENSMMUG00000011242 ZC3H7A
ENSMMUG00000059800 Metazoa_SRP
ENSMMUG00000051251 NA
ENSMMUG00000019632 RSL1D1
ENSMMUG00000023178 GSPT1
ENSMMUG00000058220 Metazoa_SRP
ENSMMUG00000021520 TNFRSF17
ENSMMUG00000038005 NA
ENSMMUG00000022897 SNX29
ENSMMUG00000036715 NA
ENSMMUG00000057876 NA
ENSMMUG00000057345 CPPED1
ENSMMUG00000025991 NA
ENSMMUG00000013837 SHISA9
ENSMMUG00000052810 NA
ENSMMUG00000050367 NA
ENSMMUG00000049473 NA
ENSMMUG00000058730 NA
ENSMMUG00000055948 NA
ENSMMUG00000058737 Metazoa_SRP
ENSMMUG00000015665 ERCC4
ENSMMUG00000064803 NA
ENSMMUG00000017379 MRTFB
ENSMMUG00000062213 Metazoa_SRP
ENSMMUG00000063968 U7
ENSMMUG00000057747 NA
ENSMMUG00000060231 NA
ENSMMUG00000064131 NA
ENSMMUG00000027108 mml-mir-193b
ENSMMUG00000026888 MIR365A
ENSMMUG00000052203 NA
ENSMMUG00000018849 PARN
ENSMMUG00000008264 BFAR
ENSMMUG00000042852 U7
ENSMMUG00000054410 PLA2G10
ENSMMUG00000064246 NA
ENSMMUG00000035154 U6
ENSMMUG00000058571 NA
ENSMMUG00000002991 RRN3
ENSMMUG00000002989 NTAN1
ENSMMUG00000002984 PDXDC1
ENSMMUG00000062791 NA
ENSMMUG00000020056 NA
ENSMMUG00000052592 NA
ENSMMUG00000062623 Metazoa_SRP
ENSMMUG00000058016 BMERB1
ENSMMUG00000059156 Metazoa_SRP
ENSMMUG00000051105 NA
ENSMMUG00000057530 NA
ENSMMUG00000018035 MARF1
ENSMMUG00000041313 MIR6506
ENSMMUG00000027126 MIR484
ENSMMUG00000010366 NDE1
ENSMMUG00000010367 MYH11
ENSMMUG00000038422 CEP20
ENSMMUG00000060748 U6
ENSMMUG00000005914 ABCC1
ENSMMUG00000065190 Metazoa_SRP
ENSMMUG00000041962 ABCC6
ENSMMUG00000005919 NA
ENSMMUG00000060959 NA
ENSMMUG00000058017 Metazoa_SRP
ENSMMUG00000054911 NA
ENSMMUG00000051064 NA
ENSMMUG00000017131 XYLT1
ENSMMUG00000057901 Metazoa_SRP
ENSMMUG00000059551 NA
ENSMMUG00000049429 Metazoa_SRP
ENSMMUG00000058264 Metazoa_SRP
ENSMMUG00000053307 Metazoa_SRP
ENSMMUG00000005593 NA
ENSMMUG00000022441 SMG1
ENSMMUG00000061313 NA
ENSMMUG00000063878 NA
ENSMMUG00000006911 TMC7
ENSMMUG00000028531 U6
ENSMMUG00000058281 ITPRIPL2
ENSMMUG00000053309 NA
ENSMMUG00000014757 SYT17
ENSMMUG00000051373 CLEC19A
ENSMMUG00000013329 TMC5
ENSMMUG00000049905 Metazoa_SRP
ENSMMUG00000023843 U4
ENSMMUG00000013331 GDE1
ENSMMUG00000013334 CCP110
ENSMMUG00000013338 VPS35L
ENSMMUG00000061851 Metazoa_SRP
ENSMMUG00000058726 NA
ENSMMUG00000002707 KNOP1
ENSMMUG00000002708 IQCK
ENSMMUG00000002709 GPRC5B
ENSMMUG00000055853 GPR139
ENSMMUG00000054425 NA
ENSMMUG00000016411 GP2
ENSMMUG00000006935 UMOD
ENSMMUG00000006938 PDILT
ENSMMUG00000009002 ACSM5
ENSMMUG00000009003 NA
ENSMMUG00000004226 ACSM1
ENSMMUG00000004225 THUMPD1
ENSMMUG00000016745 ACSM3
ENSMMUG00000026636 U6
ENSMMUG00000016746 ERI2
ENSMMUG00000016748 REXO5
ENSMMUG00000051397 DCUN1D3
ENSMMUG00000016752 LYRM1
ENSMMUG00000016753 DNAH3
ENSMMUG00000057904 Metazoa_SRP
ENSMMUG00000052219 Metazoa_SRP
ENSMMUG00000016758 TMEM159
ENSMMUG00000016759 ZP2
ENSMMUG00000051524 NA
ENSMMUG00000062042 ANKS4B
ENSMMUG00000064659 NA
ENSMMUG00000016764 CRYM
ENSMMUG00000051920 NA
ENSMMUG00000043703 NA
ENSMMUG00000055796 NA
ENSMMUG00000018287 UQCRC2
ENSMMUG00000018288 PDZD9
ENSMMUG00000010796 MOSMO
ENSMMUG00000010800 VWA3A
ENSMMUG00000010801 SDR42E2
ENSMMUG00000017725 EEF2K
ENSMMUG00000065093 Metazoa_SRP
ENSMMUG00000002257 POLR3E
ENSMMUG00000022035 CDR2
ENSMMUG00000013872 METTL9
ENSMMUG00000056601 Metazoa_SRP
ENSMMUG00000013876 IGSF6
ENSMMUG00000052274 U6
ENSMMUG00000049329 U6
ENSMMUG00000013877 OTOA
ENSMMUG00000058248 Metazoa_SRP
ENSMMUG00000049606 Metazoa_SRP
ENSMMUG00000057879 NA
ENSMMUG00000058042 HS3ST2
ENSMMUG00000050360 NA
ENSMMUG00000052068 NA
ENSMMUG00000009845 USP31
ENSMMUG00000005699 SCNN1G
ENSMMUG00000055895 Metazoa_SRP
ENSMMUG00000000524 SCNN1B
ENSMMUG00000057384 Metazoa_SRP
ENSMMUG00000000525 COG7
ENSMMUG00000020521 GGA2
ENSMMUG00000020525 EARS2
ENSMMUG00000020523 UBFD1
ENSMMUG00000017304 NDUFAB1
ENSMMUG00000017305 DCTN5
ENSMMUG00000017306 PLK1
ENSMMUG00000013806 ERN2
ENSMMUG00000063053 CHP2
ENSMMUG00000058502 NA
ENSMMUG00000053370 NA
ENSMMUG00000014271 PRKCB
ENSMMUG00000054064 NA
ENSMMUG00000051282 Metazoa_SRP
ENSMMUG00000013560 CACNG3
ENSMMUG00000023891 NA
ENSMMUG00000036965 U7
ENSMMUG00000057850 NA
ENSMMUG00000057160 NA
ENSMMUG00000015908 RBBP6
ENSMMUG00000020428 TNRC6A
ENSMMUG00000001407 SLC5A11
ENSMMUG00000029176 ARHGAP17
ENSMMUG00000055364 NA
ENSMMUG00000058652 NA
ENSMMUG00000005942 LCMT1
ENSMMUG00000064870 Metazoa_SRP
ENSMMUG00000061898 NA
ENSMMUG00000010472 AQP8
ENSMMUG00000062957 Metazoa_SRP
ENSMMUG00000010470 ZKSCAN2
ENSMMUG00000062467 Metazoa_SRP
ENSMMUG00000049335 NA
ENSMMUG00000005139 NA
ENSMMUG00000057036 Metazoa_SRP
ENSMMUG00000051789 NA
ENSMMUG00000057856 HS3ST4
ENSMMUG00000064491 Metazoa_SRP
ENSMMUG00000056899 NA
ENSMMUG00000050648 NA
ENSMMUG00000052257 NA
ENSMMUG00000056930 C20H16orf82
ENSMMUG00000054083 Metazoa_SRP
ENSMMUG00000015829 KDM8
ENSMMUG00000015832 NSMCE1
ENSMMUG00000054538 NA
ENSMMUG00000004666 IL4R
ENSMMUG00000062059 Metazoa_SRP
ENSMMUG00000008252 IL21R
ENSMMUG00000008254 GTF3C1
ENSMMUG00000015570 KATNIP
ENSMMUG00000025438 Y_RNA
ENSMMUG00000052843 Metazoa_SRP
ENSMMUG00000015572 GSG1L
ENSMMUG00000052157 U6
ENSMMUG00000058958 Metazoa_SRP
ENSMMUG00000028499 U6
ENSMMUG00000055106 Metazoa_SRP
ENSMMUG00000018623 XPO6
ENSMMUG00000026409 NA
ENSMMUG00000024099 Y_RNA
ENSMMUG00000051475 NA
ENSMMUG00000053599 Metazoa_SRP
ENSMMUG00000051703 NA
ENSMMUG00000000515 SBK1
ENSMMUG00000050173 NA
ENSMMUG00000043332 NA
ENSMMUG00000006922 SPNS1
ENSMMUG00000006878 NFATC2IP
ENSMMUG00000043945 NA
ENSMMUG00000053018 Metazoa_SRP
ENSMMUG00000006880 CD19
ENSMMUG00000023527 RABEP2
ENSMMUG00000047100 NA
ENSMMUG00000057883 Metazoa_SRP
ENSMMUG00000023526 ATP2A1
ENSMMUG00000003303 TUFM
ENSMMUG00000003298 ATXN2L
ENSMMUG00000011798 NA
ENSMMUG00000000700 NA
ENSMMUG00000000707 APOBR
ENSMMUG00000045351 IL27
ENSMMUG00000058644 NA
ENSMMUG00000011370 SGF29
ENSMMUG00000022334 NA
ENSMMUG00000022330 SULT1A3
ENSMMUG00000007331 BOLA2B
ENSMMUG00000007329 CORO1A
ENSMMUG00000017758 MAPK3
ENSMMUG00000029164 GDPD3
ENSMMUG00000000980 YPEL3
ENSMMUG00000000981 TBX6
ENSMMUG00000000982 PPP4C
ENSMMUG00000000983 NA
ENSMMUG00000060657 NA
ENSMMUG00000059051 NA
ENSMMUG00000037707 TLCD3B
ENSMMUG00000012245 C6H16orf92
ENSMMUG00000020277 DOC2A
ENSMMUG00000020275 HIRIP3
ENSMMUG00000020276 INO80E
ENSMMUG00000020274 TAOK2
ENSMMUG00000020273 TMEM219
ENSMMUG00000050496 NA
ENSMMUG00000057762 KCTD13
ENSMMUG00000051976 NA
ENSMMUG00000018992 ASPHD1
ENSMMUG00000018986 SEZ6L2
ENSMMUG00000018985 CDIPT
ENSMMUG00000016422 MVP
ENSMMUG00000061749 PAGR1
ENSMMUG00000009683 PRRT2
ENSMMUG00000019826 MAZ
ENSMMUG00000009684 KIF22
ENSMMUG00000057819 ZG16
ENSMMUG00000021210 C20H16orf54
ENSMMUG00000042891 QPRT
ENSMMUG00000016143 SPN
ENSMMUG00000021844 CD2BP2
ENSMMUG00000021845 TBC1D10B
ENSMMUG00000021847 MYLPF
ENSMMUG00000029159 ZNF48
ENSMMUG00000008364 ZNF771
ENSMMUG00000057026 SNORA80C
ENSMMUG00000063076 DCTPP1
ENSMMUG00000020839 SEPHS2
ENSMMUG00000053100 NA
ENSMMUG00000016876 ITGAL
ENSMMUG00000036385 U7
ENSMMUG00000016879 ZNF768
ENSMMUG00000059006 NA
ENSMMUG00000001121 ZNF689
ENSMMUG00000013296 PRR14
ENSMMUG00000005625 FBRS
ENSMMUG00000036629 U6
ENSMMUG00000051226 NA
ENSMMUG00000010556 NA
ENSMMUG00000024783 SNORA30
ENSMMUG00000050904 TMEM265
ENSMMUG00000054932 NA
ENSMMUG00000020878 PHKG2
ENSMMUG00000020880 CCDC189
ENSMMUG00000020881 RNF40
ENSMMUG00000050996 ZNF629
ENSMMUG00000054433 NA
ENSMMUG00000053046 NA
ENSMMUG00000003225 BCL7C
ENSMMUG00000054054 Metazoa_SRP
ENSMMUG00000037167 mml-mir-762-3
ENSMMUG00000047302 CTF1
ENSMMUG00000003230 FBXL19
ENSMMUG00000062524 ORAI3
ENSMMUG00000003233 NA
ENSMMUG00000037727 HSD3B7
ENSMMUG00000003236 STX1B
ENSMMUG00000060212 STX1B
ENSMMUG00000048207 STX4
ENSMMUG00000011867 ZNF668
ENSMMUG00000045728 NA
ENSMMUG00000012860 ZNF646
ENSMMUG00000016031 PRSS53
ENSMMUG00000016032 BCKDK
ENSMMUG00000002030 KAT8
ENSMMUG00000002033 PRSS36
ENSMMUG00000016276 TRIM72
ENSMMUG00000051859 PYCARD
ENSMMUG00000016275 PYDC1
ENSMMUG00000044324 ITGAM
ENSMMUG00000036924 U7
ENSMMUG00000014349 ITGAX
ENSMMUG00000057594 Metazoa_SRP
ENSMMUG00000000899 RUSF1
ENSMMUG00000058046 COX6A2
ENSMMUG00000041057 NA
ENSMMUG00000059450 NA
ENSMMUG00000000895 ARMC5
ENSMMUG00000000896 TGFB1I1
ENSMMUG00000000897 SLC5A2
ENSMMUG00000064621 Metazoa_SRP
ENSMMUG00000000901 AHSP
ENSMMUG00000054245 NA
ENSMMUG00000058907 NA
ENSMMUG00000055973 NA
ENSMMUG00000006133 NA
ENSMMUG00000008253 ZNF267
ENSMMUG00000061415 NA
ENSMMUG00000050411 NA
ENSMMUG00000048906 NA
ENSMMUG00000057678 NA
ENSMMUG00000055690 NA
ENSMMUG00000033742 mml-mir-663-9
ENSMMUG00000051300 NA
ENSMMUG00000052127 NA
ENSMMUG00000057648 NA
ENSMMUG00000063859 NA
ENSMMUG00000049815 5_8S_rRNA
ENSMMUG00000054358 NA
ENSMMUG00000062077 NA
ENSMMUG00000064851 U6
ENSMMUG00000059526 NA
ENSMMUG00000053059 NA
ENSMMUG00000058558 NA
ENSMMUG00000058480 NA
ENSMMUG00000064119 Metazoa_SRP
ENSMMUG00000059064 NA
ENSMMUG00000012407 NA
ENSMMUG00000027550 U6
ENSMMUG00000012376 SHCBP1
ENSMMUG00000011940 VPS35
ENSMMUG00000011942 ORC6
ENSMMUG00000061145 Metazoa_SRP
ENSMMUG00000060298 Metazoa_SRP
ENSMMUG00000049708 C20H16orf87
ENSMMUG00000003288 GPT2
ENSMMUG00000002247 DNAJA2
ENSMMUG00000056254 Metazoa_SRP
ENSMMUG00000028921 NETO2
ENSMMUG00000051092 NA
ENSMMUG00000004717 ITFG1
ENSMMUG00000034689 Y_RNA
ENSMMUG00000004718 PHKB
ENSMMUG00000060213 NA
ENSMMUG00000062414 NA
ENSMMUG00000056573 NA
ENSMMUG00000057922 NA
ENSMMUG00000002201 ABCC12
ENSMMUG00000008290 ABCC11
ENSMMUG00000007397 LONP2
ENSMMUG00000007400 SIAH1
ENSMMUG00000062904 Metazoa_SRP
ENSMMUG00000057175 NA
ENSMMUG00000049393 Metazoa_SRP
ENSMMUG00000018978 N4BP1
ENSMMUG00000061708 NA
ENSMMUG00000057975 NA
ENSMMUG00000056885 NA
ENSMMUG00000028392 U6
ENSMMUG00000054426 NA
ENSMMUG00000053141 NA
ENSMMUG00000022217 CBLN1
ENSMMUG00000059883 NA
ENSMMUG00000061908 NA
ENSMMUG00000057032 NA
ENSMMUG00000019881 C20H16orf78
ENSMMUG00000050876 NA
ENSMMUG00000054874 NA
ENSMMUG00000049464 Metazoa_SRP
ENSMMUG00000021261 ZNF423
ENSMMUG00000050808 Metazoa_SRP
ENSMMUG00000043361 NA
ENSMMUG00000065197 NA
ENSMMUG00000008365 CNEP1R1
ENSMMUG00000051827 NA
ENSMMUG00000020065 HEATR3
ENSMMUG00000023986 Y_RNA
ENSMMUG00000037097 SNORA70
ENSMMUG00000003116 TENT4B
ENSMMUG00000003118 ADCY7
ENSMMUG00000003119 BRD7
ENSMMUG00000059453 NA
ENSMMUG00000019868 NKD1
ENSMMUG00000019869 SNX20
ENSMMUG00000012207 NOD2
ENSMMUG00000012209 CYLD
ENSMMUG00000055889 NA
ENSMMUG00000017200 SALL1
ENSMMUG00000055190 NA
ENSMMUG00000064095 NA
ENSMMUG00000063027 NA
ENSMMUG00000039311 NA
ENSMMUG00000013967 TOX3
ENSMMUG00000049893 NA
ENSMMUG00000061289 NA
ENSMMUG00000064544 NA
ENSMMUG00000058613 NA
ENSMMUG00000050234 Metazoa_SRP
ENSMMUG00000062998 Metazoa_SRP
ENSMMUG00000016310 CHD9
ENSMMUG00000034413 Y_RNA
ENSMMUG00000062291 NA
ENSMMUG00000024045 5S_rRNA
ENSMMUG00000059323 NA
ENSMMUG00000062862 Metazoa_SRP
ENSMMUG00000051469 NA
ENSMMUG00000050057 NA
ENSMMUG00000058254 NA
ENSMMUG00000043440 RBL2
ENSMMUG00000037090 U6
ENSMMUG00000008657 AKTIP
ENSMMUG00000050343 NA
ENSMMUG00000020580 RPGRIP1L
ENSMMUG00000020583 FTO
ENSMMUG00000063466 Metazoa_SRP
ENSMMUG00000001389 IRX3
ENSMMUG00000063344 NA
ENSMMUG00000050851 NA
ENSMMUG00000058174 NA
ENSMMUG00000060791 Metazoa_SRP
ENSMMUG00000055540 U6
ENSMMUG00000061548 NA
ENSMMUG00000017440 IRX5
ENSMMUG00000043421 NA
ENSMMUG00000046788 Metazoa_SRP
ENSMMUG00000011658 IRX6
ENSMMUG00000004475 MMP2
ENSMMUG00000004478 LPCAT2
ENSMMUG00000020238 SLC6A2
ENSMMUG00000009454 CES1
ENSMMUG00000051854 CES5A
ENSMMUG00000061383 NA
ENSMMUG00000019900 GNAO1
ENSMMUG00000019902 AMFR
ENSMMUG00000038955 NUDT21
ENSMMUG00000029125 OGFOD1
ENSMMUG00000013268 BBS2
ENSMMUG00000061028 NA
ENSMMUG00000057052 NA
ENSMMUG00000016108 MT4
ENSMMUG00000035826 U7
ENSMMUG00000060235 MT3
ENSMMUG00000049822 MT2A
ENSMMUG00000060514 NA
ENSMMUG00000054142 MT1M
ENSMMUG00000059572 NA
ENSMMUG00000061767 NA
ENSMMUG00000059112 NA
ENSMMUG00000054300 MT1E
ENSMMUG00000058260 NA
ENSMMUG00000054896 NA
ENSMMUG00000029122 NA
ENSMMUG00000056419 MT1X
ENSMMUG00000013778 NUP93
ENSMMUG00000026955 NA
ENSMMUG00000062523 mml-mir-7181
ENSMMUG00000004812 SLC12A3
ENSMMUG00000019189 HERPUD1
ENSMMUG00000017563 CETP
ENSMMUG00000000769 NLRC5
ENSMMUG00000020350 CPNE2
ENSMMUG00000057653 Metazoa_SRP
ENSMMUG00000055198 Metazoa_SRP
ENSMMUG00000013492 NA
ENSMMUG00000020353 RSPRY1
ENSMMUG00000049750 ARL2BP
ENSMMUG00000026197 Y_RNA
ENSMMUG00000008924 PLLP
ENSMMUG00000058116 Metazoa_SRP
ENSMMUG00000050836 Metazoa_SRP
ENSMMUG00000045561 NA
ENSMMUG00000022951 NA
ENSMMUG00000052508 CCL22
ENSMMUG00000059578 CX3CL1
ENSMMUG00000057621 NA
ENSMMUG00000058419 CCL17
ENSMMUG00000020472 CIAPIN1
ENSMMUG00000020473 NA
ENSMMUG00000020474 POLR2C
ENSMMUG00000020475 DOK4
ENSMMUG00000020394 CCDC102A
ENSMMUG00000011980 ADGRG5
ENSMMUG00000015689 ADGRG1
ENSMMUG00000015690 ADGRG3
ENSMMUG00000015692 DRC7
ENSMMUG00000015695 KATNB1
ENSMMUG00000015696 KIFC3
ENSMMUG00000052020 NA
ENSMMUG00000060501 U6
ENSMMUG00000022668 ZNF319
ENSMMUG00000057839 NA
ENSMMUG00000022666 TEPP
ENSMMUG00000022669 USB1
ENSMMUG00000007052 MMP15
ENSMMUG00000026235 Y_RNA
ENSMMUG00000015891 CFAP20
ENSMMUG00000015892 CSNK2A2
ENSMMUG00000044025 Metazoa_SRP
ENSMMUG00000060607 NA
ENSMMUG00000059448 NA
ENSMMUG00000050387 Metazoa_SRP
ENSMMUG00000054015 CCDC113
ENSMMUG00000019451 PRSS54
ENSMMUG00000052956 Metazoa_SRP
ENSMMUG00000059879 Metazoa_SRP
ENSMMUG00000059477 NA
ENSMMUG00000036532 U6
ENSMMUG00000037239 U6
ENSMMUG00000009109 GINS3
ENSMMUG00000014618 NDRG4
ENSMMUG00000033017 U6
ENSMMUG00000014621 SETD6
ENSMMUG00000014625 CNOT1
ENSMMUG00000025257 SNORA46
ENSMMUG00000025577 SNORA50A
ENSMMUG00000040893 SNORA50A
ENSMMUG00000064886 Y_RNA
ENSMMUG00000052055 NA
ENSMMUG00000057470 NA
ENSMMUG00000006001 SLC38A7
ENSMMUG00000006000 GOT2
ENSMMUG00000061538 Y_RNA
ENSMMUG00000058258 Metazoa_SRP
ENSMMUG00000052658 U6
ENSMMUG00000041631 Metazoa_SRP
ENSMMUG00000064968 Metazoa_SRP
ENSMMUG00000049794 U6
ENSMMUG00000018491 NA
ENSMMUG00000025395 U4
ENSMMUG00000065136 NA
ENSMMUG00000050144 NA
ENSMMUG00000064765 NA
ENSMMUG00000018511 CDH8
ENSMMUG00000057957 NA
ENSMMUG00000052141 NA
ENSMMUG00000058666 NA
ENSMMUG00000051620 NA
ENSMMUG00000054811 NA
ENSMMUG00000058024 NA
ENSMMUG00000062653 Metazoa_SRP
ENSMMUG00000056555 NA
ENSMMUG00000062230 NA
ENSMMUG00000063965 NA
ENSMMUG00000005520 CDH11
ENSMMUG00000054460 NA
ENSMMUG00000061439 NA
ENSMMUG00000061210 NA
ENSMMUG00000058508 NA
ENSMMUG00000054170 NA
ENSMMUG00000023525 CDH5
ENSMMUG00000064932 BEAN1
ENSMMUG00000000029 TK2
ENSMMUG00000064294 CKLF
ENSMMUG00000029108 CMTM1
ENSMMUG00000000032 CMTM2
ENSMMUG00000049484 NA
ENSMMUG00000020847 CMTM3
ENSMMUG00000011268 DYNC1LI2
ENSMMUG00000064302 TERB1
ENSMMUG00000006752 NAE1
ENSMMUG00000061634 Metazoa_SRP
ENSMMUG00000054235 NA
ENSMMUG00000062543 CA7
ENSMMUG00000016726 PDP2
ENSMMUG00000016727 CDH16
ENSMMUG00000049583 RRAD
ENSMMUG00000010919 CIAO2B
ENSMMUG00000022825 CES2
ENSMMUG00000064237 NA
ENSMMUG00000054948 NA
ENSMMUG00000049212 Metazoa_SRP
ENSMMUG00000058815 CBFB
ENSMMUG00000018102 C20H16orf70
ENSMMUG00000007559 B3GNT9
ENSMMUG00000060314 TRADD
ENSMMUG00000050693 NA
ENSMMUG00000005906 HSF4
ENSMMUG00000020268 NOL3
ENSMMUG00000020266 KIAA0895L
ENSMMUG00000020254 EXOC3L1
ENSMMUG00000020258 E2F4
ENSMMUG00000020259 ELMO3
ENSMMUG00000048005 NA
ENSMMUG00000020260 LRRC29
ENSMMUG00000020263 TMEM208
ENSMMUG00000018111 FHOD1
ENSMMUG00000059990 SLC9A5
ENSMMUG00000001514 PLEKHG4
ENSMMUG00000004971 KCTD19
ENSMMUG00000009821 LRRC36
ENSMMUG00000054637 TPPP3
ENSMMUG00000026254 U1
ENSMMUG00000009825 ZDHHC1
ENSMMUG00000008034 HSD11B2
ENSMMUG00000029105 ATP6V0D1
ENSMMUG00000060341 AGRP
ENSMMUG00000055597 Metazoa_SRP
ENSMMUG00000057511 Metazoa_SRP
ENSMMUG00000017105 RIPOR1
ENSMMUG00000009798 CTCF
ENSMMUG00000063509 Metazoa_SRP
ENSMMUG00000009799 CARMIL2
ENSMMUG00000009805 ACD
ENSMMUG00000062585 PARD6A
ENSMMUG00000009808 ENKD1
ENSMMUG00000043912 C20H16orf86
ENSMMUG00000060100 Metazoa_SRP
ENSMMUG00000007804 RANBP10
ENSMMUG00000055591 Metazoa_SRP
ENSMMUG00000007803 TSNAXIP1
ENSMMUG00000007802 CENPT
ENSMMUG00000013240 THAP11
ENSMMUG00000052035 NA
ENSMMUG00000011888 EDC4
ENSMMUG00000055335 mml-mir-1241
ENSMMUG00000029103 NRN1L
ENSMMUG00000011895 PSKH1
ENSMMUG00000064535 PSMB10
ENSMMUG00000059923 LCAT
ENSMMUG00000008491 SLC12A4
ENSMMUG00000029101 DPEP3
ENSMMUG00000016491 DPEP2
ENSMMUG00000057743 DPEP2NB
ENSMMUG00000026053 U6
ENSMMUG00000010836 DDX28
ENSMMUG00000021841 DUS2
ENSMMUG00000021843 NFATC3
ENSMMUG00000033025 NA
ENSMMUG00000021846 ESRP2
ENSMMUG00000056241 PLA2G15
ENSMMUG00000050902 Metazoa_SRP
ENSMMUG00000037975 SLC7A6
ENSMMUG00000050042 U6
ENSMMUG00000061757 SLC7A6OS
ENSMMUG00000002066 PRMT7
ENSMMUG00000052883 NA
ENSMMUG00000034264 U4
ENSMMUG00000019496 SMPD3
ENSMMUG00000052099 Metazoa_SRP
ENSMMUG00000061577 Y_RNA
ENSMMUG00000059872 NA
ENSMMUG00000061224 NA
ENSMMUG00000026289 U4
ENSMMUG00000041138 ZFP90
ENSMMUG00000056944 NA
ENSMMUG00000035560 NA
ENSMMUG00000037082 NA
ENSMMUG00000010393 CDH3
ENSMMUG00000011850 CDH1
ENSMMUG00000054732 Metazoa_SRP
ENSMMUG00000022177 TANGO6
ENSMMUG00000061463 Metazoa_SRP
ENSMMUG00000037115 U7
ENSMMUG00000050890 U6
ENSMMUG00000010922 HAS3
ENSMMUG00000010925 DERPC
ENSMMUG00000022841 UTP4
ENSMMUG00000016637 VPS4A
ENSMMUG00000057365 Y_RNA
ENSMMUG00000063610 NA
ENSMMUG00000016636 COG8
ENSMMUG00000057522 PDF
ENSMMUG00000016635 NIP7
ENSMMUG00000016634 NA
ENSMMUG00000016633 TERF2
ENSMMUG00000012039 CYB5B
ENSMMUG00000018255 NFAT5
ENSMMUG00000019684 NQO1
ENSMMUG00000053777 NA
ENSMMUG00000006506 NOB1
ENSMMUG00000003339 WWP2
ENSMMUG00000056137 Metazoa_SRP
ENSMMUG00000059921 NA
ENSMMUG00000058572 Metazoa_SRP
ENSMMUG00000027002 mml-mir-140
ENSMMUG00000049436 PSMD7
ENSMMUG00000054992 NA
ENSMMUG00000064299 NA
ENSMMUG00000055543 Metazoa_SRP
ENSMMUG00000057601 Metazoa_SRP
ENSMMUG00000059511 NA
ENSMMUG00000053126 Metazoa_SRP
ENSMMUG00000057757 U6
ENSMMUG00000021041 ZFHX3
ENSMMUG00000049042 NA
ENSMMUG00000059093 Metazoa_SRP
ENSMMUG00000036656 U7
ENSMMUG00000061201 Metazoa_SRP
ENSMMUG00000056388 NA
ENSMMUG00000051684 NA
ENSMMUG00000062578 NA
ENSMMUG00000025960 U6
ENSMMUG00000000680 PMFBP1
ENSMMUG00000000677 DHX38
ENSMMUG00000049699 TXNL4B
ENSMMUG00000000672 NA
ENSMMUG00000023312 HP
ENSMMUG00000060869 Metazoa_SRP
ENSMMUG00000016717 PKD1L3
ENSMMUG00000054704 NA
ENSMMUG00000009688 IST1
ENSMMUG00000052570 NA
ENSMMUG00000016716 ZNF821
ENSMMUG00000048077 ATXN1L
ENSMMUG00000010878 AP1G1
ENSMMUG00000061275 U6
ENSMMUG00000034773 SNORD71
ENSMMUG00000012007 PHLPP2
ENSMMUG00000027352 SNORA70
ENSMMUG00000061291 U6
ENSMMUG00000052324 MARVELD3
ENSMMUG00000058147 NA
ENSMMUG00000002018 TAT
ENSMMUG00000008408 ZNF19
ENSMMUG00000061967 CHST4
ENSMMUG00000008405 ZNF23
ENSMMUG00000008404 TLE7
ENSMMUG00000008403 CALB2
ENSMMUG00000050033 Metazoa_SRP
ENSMMUG00000005808 CMTR2
ENSMMUG00000005805 HYDIN
ENSMMUG00000034074 NA
ENSMMUG00000020421 VAC14
ENSMMUG00000057178 Metazoa_SRP
ENSMMUG00000020416 MTSS2
ENSMMUG00000020415 IL34
ENSMMUG00000017812 SF3B3
ENSMMUG00000033987 SNORD111
ENSMMUG00000033587 SNORD111B
ENSMMUG00000003171 COG4
ENSMMUG00000062181 Metazoa_SRP
ENSMMUG00000003174 FCSK
ENSMMUG00000057933 ST3GAL2
ENSMMUG00000057476 NA
ENSMMUG00000061893 NA
ENSMMUG00000020316 NA
ENSMMUG00000021653 AARS1
ENSMMUG00000009424 CLEC18A
ENSMMUG00000023147 PDPR
ENSMMUG00000000226 GLG1
ENSMMUG00000026680 Y_RNA
ENSMMUG00000008375 RFWD3
ENSMMUG00000008378 MLKL
ENSMMUG00000049274 Metazoa_SRP
ENSMMUG00000008381 FA2H
ENSMMUG00000023471 WDR59
ENSMMUG00000053828 NA
ENSMMUG00000051210 NA
ENSMMUG00000016245 ZNRF1
ENSMMUG00000022037 LDHD
ENSMMUG00000011587 ZFP1
ENSMMUG00000029083 CTRB2
ENSMMUG00000002629 NA
ENSMMUG00000002630 BCAR1
ENSMMUG00000035789 U6
ENSMMUG00000001561 CFDP1
ENSMMUG00000056305 Metazoa_SRP
ENSMMUG00000001563 CHST6
ENSMMUG00000001564 TMEM231
ENSMMUG00000051441 GABARAPL2
ENSMMUG00000060850 Metazoa_SRP
ENSMMUG00000005751 ADAT1
ENSMMUG00000005754 KARS1
ENSMMUG00000005756 TERF2IP
ENSMMUG00000055178 DUXB
ENSMMUG00000046691 Metazoa_SRP
ENSMMUG00000056628 CPHXL
ENSMMUG00000050837 NA
ENSMMUG00000045592 NA
ENSMMUG00000003916 CNTNAP4
ENSMMUG00000055901 NA
ENSMMUG00000064751 NA
ENSMMUG00000053338 NA
ENSMMUG00000005331 MON1B
ENSMMUG00000029079 SYCE1L
